language,format,resource_link,source_link
afb,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-gulf.html,https://www.jesusfilm.org
afb,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/arabic-gulf.html,https://www.jesusfilm.org
afb,General,https://live.bible.is/bible/AFBGNV,https://www.faithcomesbyhearing.com/
afb,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=afb,https://www.scriptureearth.org
afb,General,https://www.bible.com/versions/3901,https://www.bible.com/versions
afb,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
afb,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.mediterranean.ara.psalms.arabic,https://www.internetpublishingservice.com/
afb,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.egyptandmediterranean.ara.psalms.arabic,https://www.internetpublishingservice.com/
afb,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
acx,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
acx,Film / Video,https://www.indigitube.tv/?s=Omani,https://www.createinternational.com
apc,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
apc,Audio Recordings,https://globalrecordings.net/en/language/apc,https://www.globalrecordings.net
apc,Film / Video,https://www.indigitube.tv/?s=Levant+lebanon,https://www.createinternational.com
apc,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-palestinian.html,https://www.jesusfilm.org
apc,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
apc,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/arabic-palestinian.html,https://www.jesusfilm.org
apc,Film / Video,https://rockintl.org/rock-video/lebanese-arabic-king-of-glory/,https://rockintl.org/king-of-glory/
apc,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children.html/arabic-palestinian.html,https://www.jesusfilm.org
apc,General,https://live.bible.is/bible/APCSMV,https://www.faithcomesbyhearing.com/
apc,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=apc,https://www.scriptureearth.org
apc,General,https://www.bible.com/languages/apc,https://www.bible.com/versions
apc,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
apc,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
apc,Text / Printed Matter,https://www.superbible.tv/read-the-bible/read-the-bible-syrian-turkmen/,https://www.superbible.tv/
acm,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
acm,Audio Recordings,https://globalrecordings.net/en/language/acm,https://www.globalrecordings.net
acm,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-iraqi-baghdadi.html,https://www.jesusfilm.org
acm,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
acm,Film / Video,https://rockintl.org/rock-video/iraqi-arabic-king-of-glory/,https://rockintl.org/king-of-glory/
acm,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
acm,General,https://live.bible.is/bible/ACMAAV,https://www.faithcomesbyhearing.com/
acm,General,https://live.bible.is/bible/ACMAS3,https://www.faithcomesbyhearing.com/
acm,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=acm,https://www.scriptureearth.org
acm,General,https://www.bible.com/versions/3944,https://www.bible.com/versions
acm,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
acm,Mobile App,https://apk.fcbh.org/Arabic_Iraqi,https://www.faithcomesbyhearing.com/
acm,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
ary,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
ary,Audio Recordings,https://globalrecordings.net/en/language/ary,https://www.globalrecordings.net
ary,Audio Recordings,https://www.onestory-media.org/ary,https://www.onestory-media.org/
ary,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=488,https://www.gods-story.org
ary,Film / Video,https://www.indigitube.tv/?s=Moroccan,https://www.createinternational.com
ary,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-moroccan.html,https://www.jesusfilm.org
ary,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
ary,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/arabic-moroccan.html,https://www.jesusfilm.org
ary,Film / Video,https://rockintl.org/rock-video/moroccan-arabic-king-of-glory/,https://rockintl.org/king-of-glory/
ary,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children.html/arabic-moroccan-spoken.html,https://www.jesusfilm.org
ary,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
ary,General,https://live.bible.is/bible/ARYMBS,https://www.faithcomesbyhearing.com/
ary,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=ary,https://www.scriptureearth.org
ary,General,https://www.bible.com/languages/ary,https://www.bible.com/versions
ary,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
ary,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
acx,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
acx,Film / Video,https://www.indigitube.tv/?s=Omani,https://www.createinternational.com
afb,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
afb,Audio Recordings,https://globalrecordings.net/en/language/afb,https://www.globalrecordings.net
afb,Film / Video,https://hikayaat.com/,
afb,Film / Video,https://www.indigitube.tv/?s=Gulf,https://www.createinternational.com
afb,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-gulf.html,https://www.jesusfilm.org
afb,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/arabic-gulf.html,https://www.jesusfilm.org
afb,General,https://live.bible.is/bible/AFBGNV,https://www.faithcomesbyhearing.com/
afb,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=afb,https://www.scriptureearth.org
afb,General,https://www.bible.com/versions/3901,https://www.bible.com/versions
afb,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
afb,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.mediterranean.ara.psalms.arabic,https://www.internetpublishingservice.com/
afb,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.egyptandmediterranean.ara.psalms.arabic,https://www.internetpublishingservice.com/
afb,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
acm,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
acm,Audio Recordings,https://globalrecordings.net/en/language/acm,https://www.globalrecordings.net
acm,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-iraqi-baghdadi.html,https://www.jesusfilm.org
acm,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
acm,Film / Video,https://rockintl.org/rock-video/iraqi-arabic-king-of-glory/,https://rockintl.org/king-of-glory/
acm,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
acm,General,https://live.bible.is/bible/ACMAAV,https://www.faithcomesbyhearing.com/
acm,General,https://live.bible.is/bible/ACMAS3,https://www.faithcomesbyhearing.com/
acm,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=acm,https://www.scriptureearth.org
acm,General,https://www.bible.com/versions/3944,https://www.bible.com/versions
acm,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
acm,Mobile App,https://apk.fcbh.org/Arabic_Iraqi,https://www.faithcomesbyhearing.com/
acm,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
shu,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
shu,Audio Recordings,https://globalrecordings.net/en/language/shu,https://www.globalrecordings.net
shu,Audio Recordings,https://www.storyrunners.org/stories/chadian-arabic-chad/,https://www.storyrunners.org/
shu,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=347,https://www.gods-story.org
shu,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-chadian-spoken.html,https://www.jesusfilm.org
shu,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
shu,Film / Video,https://rockintl.org/rock-video/chadian-arabic-king-of-glory/,https://rockintl.org/king-of-glory/
shu,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
shu,General,https://live.bible.is/bible/SHUATA,https://www.faithcomesbyhearing.com/
shu,General,https://live.bible.is/bible/SHUBSC,https://www.faithcomesbyhearing.com/
shu,General,https://live.bible.is/bible/SHUBSL,https://www.faithcomesbyhearing.com/
shu,General,https://live.bible.is/bible/SHUDPI,https://www.faithcomesbyhearing.com/
shu,General,https://live.bible.is/bible/SHUDPL,https://www.faithcomesbyhearing.com/
shu,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=shu,https://www.scriptureearth.org
shu,General,https://www.bible.com/languages/shu,https://www.bible.com/versions
shu,Mobile App,https://app.scriptoria.io/api/products/aa19f3db-3ffe-4cc2-860d-d05902cd5c3f/files/published/apk,https://www.sil.org/
shu,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
shu,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.chad.shu.bible.arab,https://www.internetpublishingservice.com/
shu,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.chad.shu.bible.latn,https://www.internetpublishingservice.com/
shu,Mobile App,https://play.google.com/store/apps/details?id=org.unitedbiblesocieties.shu.arab.nt.audio,https://www.internetpublishingservice.com/
shu,Mobile App,https://play.google.com/store/apps/details?id=org.unitedbiblesocieties.shu.latn.nt.audio,https://www.internetpublishingservice.com/
shu,Mobile App,https://play.google.com/store/apps/details?id=org.sil.shu.arabe.tchadien.lexique.dictionnaire.lift,https://www.internetpublishingservice.com/
shu,Mobile App,https://apk.fcbh.org/Arabic_Chadian_BSC,https://www.faithcomesbyhearing.com/
shu,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
aeb,Audio Recordings,https://www.arabicbible.com/arabic-bible/audio.html,https://www.arabicbible.com
aeb,Audio Recordings,https://globalrecordings.net/en/language/aeb,https://www.globalrecordings.net
aeb,Audio Recordings,https://www.onestory-media.org/aeb,https://www.onestory-media.org/
aeb,Audio Recordings,https://www.storyrunners.org/stories/arabic-tunisian-tunisia/,https://www.storyrunners.org/
aeb,Film / Video,https://simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&id=224,https://www.gods-story.org
aeb,Film / Video,https://www.jesusfilm.org/watch/jesus.html/arabic-tunisian.html,https://www.jesusfilm.org
aeb,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/arabic-tunisian.html,https://www.jesusfilm.org
aeb,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
aeb,General,https://live.bible.is/bible/AEBWBT,https://www.faithcomesbyhearing.com/
aeb,General,https://live.bible.is/bible/AEBWYI,https://www.faithcomesbyhearing.com/
aeb,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=aeb,https://www.scriptureearth.org
aeb,General,https://www.bible.com/languages/aeb,https://www.bible.com/versions
aeb,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
aeb,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.tunisia.aeb.bible.tunisianarabic,
aeb,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
asm,Audio Recordings,https://globalrecordings.net/en/language/asm,https://www.globalrecordings.net
asm,Audio Recordings,https://talkingbibles.org,https://www.talkingbibles.org/
asm,Film / Video,https://www.jesusfilm.org/watch/following-jesus-india.html/assamese.html,https://www.jesusfilm.org
asm,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=164,https://www.gods-story.org
asm,Film / Video,https://www.indigitube.tv/?s=Assamese,https://www.createinternational.com
asm,Film / Video,https://www.jesusfilm.org/watch/jesus.html/assamese.html,https://www.jesusfilm.org
asm,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/assamese.html,https://www.jesusfilm.org
asm,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/assamese.html,https://www.jesusfilm.org
asm,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
asm,General,https://bibleforchildren.org/languages/assamese/stories.php,https://bibleforchildren.org/
asm,General,https://www.southasiabibles.com/resource/language/Assamese,https://www.southasiabibles.com
asm,General,https://www.gotquestions.org/Assamese/,https://www.gotquestions.org
asm,General,https://live.bible.is/bible/ASMDPI,https://www.faithcomesbyhearing.com/
asm,General,https://live.bible.is/bible/ASMSER,https://www.faithcomesbyhearing.com/
asm,General,https://www.hajongpathin.in,
asm,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=asm,https://www.scriptureearth.org
asm,General,https://www.bible.com/languages/asm,https://www.bible.com/versions
asm,Mobile App,https://app.scriptoria.io/api/products/3cdadd27-36af-4a4e-85de-caa5499376f8/files/published/apk,https://www.sil.org/
asm,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=as,https://www.bible.com/versions
asm,Mobile App,https://play.google.com/store/apps/details?id=org.ips.asmbible.assamese,https://www.biblesindia.com
asm,Mobile App,https://play.google.com/store/apps/details?id=com.fcbh.bibleradio.assamese.asm,https://play.google.com/store/apps/dev?id=5223947638109564106
asm,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
asm,Mobile App,https://apps.apple.com/in/app/assamese-bible/id1236381424,https://apps.apple.com/us/developer/kalaam-media-ltd/id503924652
asm,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=31,https://onehope.net/
asm,Text / Printed Matter,https://www.cfn.org/literature/,
asm,Text / Printed Matter,https://drive.google.com/open?id=13V_RlMNqkQCgYvXI79Gn9AkKtzNb1h84,
asm,Text / Printed Matter,https://www.literacyevangelism.org/primers/assamese,https://www.literacyevangelism.org
asm,Text / Printed Matter,https://freebiblesindia.in/bible/asm/index.html,https://www.biblesindia.com
asm,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
azj,Audio Recordings,https://globalrecordings.net/en/language/azj,https://www.globalrecordings.net
azj,Film / Video,https://www.indigitube.tv/?s=Azeri,https://www.createinternational.com
azj,Film / Video,https://www.jesusfilm.org/watch/jesus.html/azerbaijani-north.html,https://www.jesusfilm.org
azj,Film / Video,https://www.fathersloveletter.com/Azerbaijani,https://www.fathersloveletter.com/flllanguages.html
azj,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
azj,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/azerbaijani-north.html,https://www.jesusfilm.org
azj,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/azerbaijani-north.html,https://www.jesusfilm.org
azj,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/azerbaijani-north.html,https://www.jesusfilm.org
azj,Film / Video,https://www.mars-hill.org/the-hope/store/the-hope/grid,https://mars-hill.org/
azj,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
azj,General,https://live.bible.is/bible/AZEBSA,https://www.faithcomesbyhearing.com/
azj,General,https://live.bible.is/bible/AZEBSAC,https://www.faithcomesbyhearing.com/
azj,General,https://live.bible.is/bible/AZJDPI,https://www.faithcomesbyhearing.com/
azj,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=azj,https://www.scriptureearth.org
azj,General,https://www.bible.com/languages/azj,https://www.bible.com/versions
azj,Mobile App,https://app.scriptoria.io/api/products/e589aad1-abf5-496d-bcc3-aafdacaf7be4/files/published/apk,https://www.sil.org/
azj,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
azj,Mobile App,https://play.google.com/store/apps/details?id=com.bible.andy,
azj,Mobile App,https://play.google.com/store/apps/details?id=org.kitabook.azj.muqeddeskitab,
azj,Mobile App,https://play.google.com/store/apps/details?id=com.az.bible,
azj,Mobile App,https://apk.fcbh.org/Azerbaijani_Northern_Kitab_Shirketi,https://www.faithcomesbyhearing.com/
azj,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
azj,Text / Printed Matter,https://ibtrussia.org/en/node,https://ibtrussia.org/en/node
azj,Text / Printed Matter,https://drive.google.com/open?id=1GUYr1SCvbGGTk4QA1Qny8xbirMc9zbth,
azb,Audio Recordings,https://globalrecordings.net/en/language/azb,https://www.globalrecordings.net
azb,Audio Recordings,https://tibible.com/azeri-audio-obs/,https://transformiran.com/
azb,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=247,https://www.gods-story.org
azb,Film / Video,https://www.indigitube.tv/?s=Azeri+South,https://www.createinternational.com
azb,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/azerbaijani-iran.html,https://www.jesusfilm.org
azb,Film / Video,https://www.jesusfilm.org/partners/resources/,https://www.jesusfilm.org
azb,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/azerbaijani-north.html,https://www.jesusfilm.org
azb,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
azb,General,https://www.gotquestions.org/Azerbaijani/,https://www.gotquestions.org
azb,General,https://live.bible.is/bible/AZBEMV,https://www.faithcomesbyhearing.com/
azb,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=azb,https://www.scriptureearth.org
azb,General,https://www.vm1.tv/az/,https://www.persecution.com/
azb,General,https://www.bible.com/languages/azb,https://www.bible.com/versions
azb,Mobile App,https://ScriptureEarth.org/data/azb/study/azb_Azerbaijani_South_Bible-2.1.1.apk,https://www.sil.org/
azb,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
azb,Mobile App,https://apk.fcbh.org/Azerbaijani_South,https://www.faithcomesbyhearing.com/
azb,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.azbemv.n1.n,https://www.faithcomesbyhearing.com/
azb,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
azb,Text / Printed Matter,https://www.farsinet.com/azeri/,
azb,Text / Printed Matter,https://www.superbible.tv/read-the-bible/read-the-bible-azeri/,https://www.superbible.tv/
azb,Text / Printed Matter,https://ebible.org/find/details.php?id=azb,https://ebible.org/
azb,Text / Printed Matter,https://tibible.com/obs-azari/,https://transformiran.com/
azb,Text / Printed Matter,https://knowgod.com/az,https://www.cru.org/
bam,Audio Recordings,https://globalrecordings.net/en/language/bam,https://www.globalrecordings.net
bam,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=257,https://www.gods-story.org
bam,Film / Video,https://www.jesusfilm.org/watch/jesus.html/bambara.html,https://www.jesusfilm.org
bam,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
bam,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/bambara.html,https://www.jesusfilm.org
bam,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children.html/bambara.html,https://www.jesusfilm.org
bam,Film / Video,https://www.mars-hill.org/the-hope/store/the-hope/grid,https://mars-hill.org/
bam,Film / Video,https://www.jesusfilm.org/watch/walking-with-jesus-africa.html/bambara.html,https://www.jesusfilm.org
bam,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
bam,General,https://bibleforchildren.org/languages/bambara/stories.php,https://bibleforchildren.org/
bam,General,https://live.bible.is/bible/BAMDPI,https://www.faithcomesbyhearing.com/
bam,General,https://live.bible.is/bible/BAMLSB,https://www.faithcomesbyhearing.com/
bam,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=bam,https://www.scriptureearth.org
bam,Mobile App,https://www.biblemali.com,
bam,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.mali.bam.healthbk.bamanankan,https://www.internetpublishingservice.com/
bam,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.mali.bam.luka.kitabu.kalansenw,https://www.internetpublishingservice.com/
bam,Mobile App,https://apk.fcbh.org/Bambara_La_Sainte,https://www.faithcomesbyhearing.com/
bam,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=32,https://onehope.net/
bam,Text / Printed Matter,https://knowgod.com/bm,https://www.cru.org/
bam,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
bjn,Audio Recordings,https://globalrecordings.net/en/language/bjn,https://www.globalrecordings.net
bjn,Film / Video,https://kulawarganabiisa.com/video-video-habar-baik/video-video-animasi-0,
bjn,Film / Video,https://www.indigitube.tv/?s=Banjarese,https://www.createinternational.com
bjn,Film / Video,https://kulawarganabiisa.com/video-video-habar-baik/segmen-segmen-pangantar-filem-nabi-isa,
bjn,Film / Video,https://www.jesusfilm.org/watch/jesus.html/banjar.html,https://www.jesusfilm.org
bjn,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/banjar.html,https://www.jesusfilm.org
bjn,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
bjn,General,https://bibleforchildren.org/languages/banjar/stories.php,https://bibleforchildren.org/
bjn,General,https://kulawarganabiisa.com/,
bjn,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=bjn,https://www.scriptureearth.org
bjn,General,https://www.bible.com/languages/bjn,https://www.bible.com/versions
bjn,Mobile App,https://app.scriptoria.io/api/products/c34e7aba-2fc4-4168-8a10-f5c2f55cafe9/files/published/apk,https://www.sil.org/
bjn,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
bjn,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.indonesia.bjn.bible.banjar.tauratzaburinjilbahasabanjar,https://www.internetpublishingservice.com/
bjn,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
brh,Audio Recordings,https://globalrecordings.net/en/language/brh,https://www.globalrecordings.net
brh,Film / Video,https://www.indigitube.tv/?s=Brahui,https://www.createinternational.com
brh,Film / Video,https://www.jesusfilm.org/watch/jesus.html/brahui.html,https://www.jesusfilm.org
brh,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
brh,General,https://bibleforchildren.org/languages/brahui/stories.php,https://bibleforchildren.org/
brh,General,https://www.gotquestions.org/Brahui,https://www.gotquestions.org
brh,General,https://live.bible.is/bible/BRHDPI,https://www.faithcomesbyhearing.com/
brh,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=brh,https://www.scriptureearth.org
bug,Audio Recordings,https://globalrecordings.net/en/language/bug,https://www.globalrecordings.net
bug,Film / Video,https://www.indigitube.tv/?s=Bugis,https://www.createinternational.com
bug,Film / Video,https://www.jesusfilm.org/watch/jesus.html/bugis.html,https://www.jesusfilm.org
bug,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
bug,Film / Video,https://www.youtube.com/watch?v=4ZQVu674gas,
bug,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
bug,General,https://bibleforchildren.org/languages/bugis/stories.php,https://bibleforchildren.org/
bug,General,https://live.bible.is/bible/BUGDPI,https://www.faithcomesbyhearing.com/
bug,General,https://live.bible.is/bible/BUGLAI,https://www.faithcomesbyhearing.com/
bug,General,https://live.bible.is/bible/BUGTPB,https://www.faithcomesbyhearing.com/
bug,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=bug,https://www.scriptureearth.org
bug,General,https://www.bible.com/languages/bug,https://www.bible.com/versions
bug,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
bug,Mobile App,https://play.google.com/store/apps/details?id=com.caritaisa.ogi,
bug,Mobile App,https://play.google.com/store/apps/details?id=com.ogi.caritanabiriolo,
bug,Mobile App,https://play.google.com/store/apps/details?id=kitab.injil.bugis,
bug,Mobile App,https://play.google.com/store/apps/details?id=kjc.kjnv.bat,https://www.internetpublishingservice.com/
bug,Mobile App,https://play.google.com/store/apps/details?id=kitab.taurat.bugis,
bug,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
prs,Audio Recordings,https://globalrecordings.net/en/language/prs,https://www.globalrecordings.net
prs,Audio Recordings,https://www.fathersloveletter.com/Dari,https://www.fathersloveletter.com/flllanguages.html
prs,Audio Recordings,https://www.fathersloveletter.com/Farsi,https://www.fathersloveletter.com/flllanguages.html
prs,Audio Recordings,https://www.storyrunners.org/stories/dari-afghanistan/,https://www.storyrunners.org/
prs,Film / Video,https://hikayaat.com/,
prs,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=373,https://www.gods-story.org
prs,Film / Video,https://www.indigitube.tv/?s=Afghani+Dari,https://www.createinternational.com
prs,Film / Video,https://www.jesusfilm.org/watch/jesus.html/dari.html,https://www.jesusfilm.org
prs,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
prs,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/dari-2.html,https://www.jesusfilm.org
prs,Film / Video,https://www.jesusfilm.org/watch/rivka.html/dari-2.html,https://www.jesusfilm.org
prs,Film / Video,https://rockintl.org/rock-video/dari-king-of-glory/,https://rockintl.org/king-of-glory/
prs,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
prs,General,https://bibleforchildren.org/languages/dari/stories.php,https://bibleforchildren.org/
prs,General,https://live.bible.is/bible/PRSGNN,https://www.faithcomesbyhearing.com/
prs,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=prs,https://www.scriptureearth.org
prs,General,https://www.vm1.tv/prs/,https://www.persecution.com/
prs,General,https://www.bible.com/languages/prs,https://www.bible.com/versions
prs,Mobile App,https://app.scriptoria.io/api/products/ef2d4512-09d4-4b75-958a-6b9867193f78/files/published/apk,https://www.sil.org/
prs,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
prs,Mobile App,https://play.google.com/store/apps/details?id=org.pashtozeray.bibledar,
prs,Mobile App,https://play.google.com/store/apps/details?id=org.afghanbibles.ndv16dari.khabarkhush,
prs,Mobile App,https://apk.fcbh.org/Dari,https://www.faithcomesbyhearing.com/
prs,Mobile App,https://apk.fcbh.org/Dari_English,https://www.faithcomesbyhearing.com/
prs,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
prs,Mobile App,https://apps.apple.com/us/app/dari-bible-%DA%A9%D8%AA%D8%A7%D8%A8-%D9%85%D9%82%D8%AF%D8%B3-%D8%AF%D8%B1%DB%8C/id1268314350,
prs,Text / Printed Matter,https://www.biblegateway.com/versions/,https://www.biblegateway.com
prs,Text / Printed Matter,https://tibible.com/obs-dari/,https://transformiran.com/
prs,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
hau,Audio Recordings,https://globalrecordings.net/en/language/hau,https://www.globalrecordings.net
hau,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
hau,Audio Recordings,https://talkingbibles.org,https://www.talkingbibles.org/
hau,Audio Recordings,https://www.storyrunners.org/stories/hausa-nigeria/,https://www.storyrunners.org/
hau,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=305,https://www.gods-story.org
hau,Film / Video,https://www.indigitube.tv/?s=Hausa,https://www.createinternational.com
